DONE32d1fbd42cc406f8f2e3029b5873dd8efaa50b7f3ca573a882c9faf290f8b
,R0003,R0013,R0027,R0028,R0059,R0064,R0090,R0002,R0004
NA17987,0.9199990800000001,3.2239188165526858,0.964332332998756,5.359870616305888,1.17,1.0850200687008753,1.2453277820603414,0.9991295130937404,0.9972988945676767
NA17988,0.9199990800000001,2.4896664014400005,1.0821115282013607,6.312736503649155,1.0,1.1827846090420033,1.2605507575692525,0.9978792220341964,1.0117446329093052
NA17990,0.9199990800000001,2.1620787170400004,0.8106122379958902,6.592199716441728,1.17,1.1876459540853008,1.173983847522232,0.9984168944357248,0.9987151161709921
NA17993,1.010988,2.1036441571200006,1.4983071284542413,7.711157942457533,1.0,0.9697420459286722,1.3273729212315486,0.9984102250331457,0.9967006947088398
NA17995,0.8888880000000002,1.8800684496000006,0.8656771649805713,4.293831228391765,1.2987,1.1022819061672497,0.9989463268634049,0.996238691508603,1.002364691483107
NA17996,0.8791200000000001,3.165302110797183,0.8271875200973549,5.390288593963538,1.0,1.2564334956006826,1.1467148415221629,0.9976138114848383,0.986275057796568
NA17998,0.8888880000000002,1.9835584560000004,0.552167552594906,7.70841278121066,1.11,1.0671306701992864,1.2772917119633724,0.9978377709922572,0.9938617763430536
NA18101,0.7999992000000001,2.2205132769600002,0.6452935485119071,5.238199454285172,1.2987,1.195005042014187,0.9068014046046982,0.9979467308470269,0.9963258163916554
NA18105,0.9199990800000001,3.481832321876901,1.0359376252947456,5.937246671706115,1.11,1.1959726574328218,1.1596574405209903,0.9977099062750113,0.9952494198706464
NA18107,0.9199990800000001,2.1620787170400004,0.8288709300308557,5.49333481669122,1.11,0.9538637966601101,1.1714941831168861,0.9982838243165205,0.9941647118169749
NA18108,0.9199990800000001,2.545199065699489,1.1063682125879981,10.413941035907964,1.2987,1.1868229146160802,0.8336795050077598,0.9977145855454447,1.0050460184849561
NA18112,0.7999992000000001,1.9478186640000004,0.8871392386371679,5.035273313750291,1.2987,1.2138611373516885,1.512052466986841,1.0007222096679051,1.001124441711077
NA18118,1.0222212000000002,3.194341579703578,1.0207640905096953,7.897544665035629,1.2987,1.0165312457489115,0.8980523625464948,0.9992570401314613,1.0144172401779843
NA18128,0.7999992000000001,2.3566658015736013,0.8848909258701175,6.338078638937168,1.17,1.0387876795987936,1.3835113067515084,0.9987628758697726,1.0022262844993903
NA18129,0.9199990800000001,3.1367858755647755,1.0854346488010402,8.263285890200686,1.11,1.03439151565725,1.2955277371475926,0.999637029889595,1.0023885580705418
NA18131,0.8791200000000001,2.6888397135552005,2.0180677363458766,5.965535995948453,1.11,1.3870626923655156,1.0100834655843756,0.9966509904845798,1.0031812394360322
NA18134,0.7999992000000001,3.2239188165526858,0.8934563071382607,6.776189703663066,1.0,1.0831838808923049,0.9940519720688074,0.9981141404719119,0.9876106873822015
NA18135,0.7999992000000001,2.9577236849107202,0.8856793594919741,11.150021119002176,1.11,1.1223866272322593,1.3217873764849297,1.0003118756230929,0.9883163897077787
NA18139,0.7999992000000001,2.0019247380000005,0.8597101688789707,8.477278778556546,1.11,0.9270672846802701,1.0035905647224603,0.9982371855857377,0.9928873157265176
NA18144,0.9199990800000001,1.9478186640000004,0.7159677927999927,8.262454949860178,1.0,0.9085724085247439,0.9169447002257953,0.9978877339802639,0.9944014406734798
NA18148,1.0222212000000002,3.2239188165526858,0.6732167580416525,10.210642050368293,1.11,1.0256599964087205,0.9416449781056488,0.9994936642312425,0.9965108612408251
NA18150,0.9199990800000001,2.335045014403201,0.6801420073782108,10.23623263194816,1.2987,1.2513045547338997,1.2386687794075475,1.0002745016686898,0.9839727257970013
NA18153,0.7999992000000001,3.2239188165526858,0.9817423051184816,10.99497025024094,1.11,1.243855797577844,1.050828219044574,0.9997911638093137,1.003171689196092
NA18157,0.9199990800000001,2.9305886052326406,1.7124331886536237,4.258819929254224,1.2987,1.1379948162672084,1.2063793240701361,0.9989276453835919,1.0117638562399514
NA18159,0.9199990800000001,2.314740275147521,0.9283483972376703,5.913622736918052,1.11,0.9309523640915253,1.062191987379498,1.0020210495730986,1.005117811486113
NA18161,0.7999992000000001,2.957723684910721,1.5552196320009282,7.85736417463457,1.2987,1.2215317136416088,1.2177035850128228,0.9988291160201994,1.004304477764732
NA18162,1.0454535,3.2239188165526858,1.0324633268150745,4.8745533744573795,1.11,0.9999544953147268,1.1247316045478404,1.0004839070452565,1.00143913456168
NA18670,0.9199990800000001,2.4446017728000005,1.060363534494083,5.588236031035711,1.17,1.188834788874175,0.9801781900555053,0.9985558637697439,1.0121542700416688
NA18694,0.7999992000000001,2.222365248,2.083211233777666,10.00140500104344,1.11,0.951270768863364,1.042108565174157,0.9992314964502323,1.0078688983199893
NA18696,0.7999992000000001,1.7869896,0.8430199046596014,4.632126790153003,1.2987,1.1910739534279768,0.9999693649846799,0.9973622450054483,0.9961834914520382
NA18702,0.9199990800000001,3.2239188165526858,1.4028949149112273,7.406995601393926,1.11,1.0472811295595212,0.9800904335252885,0.9981570802658634,1.0220296468292929
NA18704,1.0454535,2.335045014403201,0.7958464874314741,5.858876672641979,1.2987,1.02100469496871,1.088171980703199,0.9995886676203688,1.002775273962393
NA17965,0.9090900000000002,2.1620787170400004,1.2337444344385942,7.944847898793431,1.11,1.3965859787721822,0.9324108911826847,0.9968924384958002,1.005093879915928
NA17969,1.0454535,2.335045014403201,0.5460989876222568,4.644586787399971,1.11,1.126511236127997,1.3373227140024981,0.9987794854345065,0.9873285673115875
NA17972,0.7999992000000001,2.545199065699489,1.037486597783753,5.243917120927929,1.11,1.0224169681265523,1.1850923666692008,0.9980142741674108,0.9806468245374845
NA17974,1.0454535,2.545199065699489,1.077748950344017,7.207343393140051,1.11,1.352299572344374,1.6153725410008901,0.9978759789319949,1.0053763007126941
NA17975,0.9199990800000001,3.481832321876901,0.8656649395827342,5.230332878481332,1.11,1.109815897007258,1.2913753871846858,0.9984858874268107,0.9871170054692737
NA17976,0.9199990800000001,2.664615932352001,1.2315286462720458,6.759027536093713,1.11,1.346361203909515,1.1534979245699732,0.9997325157802844,0.9982681713488748
NA17980,0.7999992000000001,2.1036441571200006,0.9656435713912415,7.810155386339192,1.2987,1.4387722454406697,1.290618308274355,0.9996377156408327,1.0202062370049407
NA17983,1.0222212000000002,1.63944,0.7430418818036559,9.28210136765922,1.11,1.2622988654287033,0.9709728579599293,0.9972833268534389,0.9985106302136629
NA17986,0.7999992000000001,1.6920616046400008,0.7922895165048432,7.46381891411455,1.11,0.9999544953147268,0.9345954522625728,0.9999672439364916,1.003797672954694
NA17989,0.9090900000000002,2.9577236849107207,0.9400385944096483,6.127747888157605,1.11,0.9792377377735682,1.244520469153356,0.9992547068689968,1.007580971153595
NA17999,0.9199990800000001,2.182097964420001,0.9083682158704619,4.613533901647116,1.0,1.2405325879935498,0.8622196220350844,0.9974889280290216,0.993577850719863
NA18102,0.9199990800000001,2.957723684910721,0.9772268189344635,6.565841504974712,1.11,0.9920183485265146,0.9839071308903755,0.9976233886233988,0.9957756179105054
NA18106,0.9199990800000001,2.335045014403201,0.7524080375030493,4.439499675813309,1.11,1.0623191144075192,1.177306079745111,0.9965652223909928,0.9942404601119628
NA18117,0.7999992000000001,2.6401699146240003,0.891457145850451,5.948388904626685,1.11,1.1080401915720466,0.8901446149322744,1.0002554456206774,0.990177132639527
NA18122,0.9199990800000001,1.8039542400000002,0.7367483695664341,5.34684359111479,1.0,0.9732627640117056,1.214495932377931,0.9956730682605016,1.0030379352006316
NA18125,0.7999992000000001,1.9478186640000004,1.254418003310899,9.157965058724582,1.11,1.109815897007258,1.5522033555647616,0.9998936076600664,1.0066170364866684
NA18127,0.7999992000000001,1.7714505600000001,0.9990260003132395,5.527242144001866,1.17,1.1641776186717585,1.5763020800916674,0.9981700763556528,1.0026511280411357
NA18132,0.7999992000000001,2.4446017728,1.020255435939193,6.582447941713263,1.0,1.0905220454341917,0.8992098038329479,1.0001133924284356,1.00143913456168
NA18133,0.9199990800000001,2.1036441571200006,0.8394221935856006,6.667373142005808,1.129869,1.1653066918576211,1.1577431702891,0.9986760272263208,0.9918524229020934
NA18136,0.9199990800000001,2.2929721312608007,1.4214508813050346,7.043219297633197,1.0,1.2300959934036837,1.0776405940543552,1.0014406567503213,1.001056767986215
NA18141,0.9199990800000001,2.1422431324800004,0.9534950470680149,4.2687496882820275,1.0,1.0289792844229884,0.934843338445354,1.0003620085092708,1.0015488181818626
NA18147,0.7999992000000001,1.7707442400000004,1.0876163368560359,7.256490610944701,1.2987,1.0246006491701243,1.327649416446584,0.9970158813597247,0.9845304027183903
NA18152,0.9199990800000001,2.9305886052326406,0.7531575932329634,4.544728171470872,1.0,1.1087974815042463,1.236904169232387,0.9967306460147319,0.999342136487152
NA18155,0.9199990800000001,2.802054017283841,0.8561719786236112,6.2098565487860995,1.2987,1.011592537681586,0.9928258043052887,0.9968866465675581,0.9991051626059835
NA18156,0.7999992000000001,2.802054017283841,1.383616975023337,7.801406145801843,1.11,0.9893215996178987,1.2224040315950755,0.9978286408184233,0.9869525654743945
NA18158,0.9199990800000001,1.9478186640000004,1.1161184266537536,3.854247202712712,1.0,1.1382460744539975,1.1851389125465988,0.9985763144032477,0.9947092853925416
NA18166,0.7999992000000001,2.7135079678080003,0.9905027771097081,6.900720149884017,1.0,0.9880058232273214,1.1320111731494467,0.9978691335262592,1.0015412465014182
NA18674,0.9199990800000001,2.1620787170400004,1.3625990563784645,4.86690101437189,1.2987,1.3031386661633613,0.7510036871818759,0.9992862528387726,1.0078736957873633
NA21443,0.9768000000000001,1.6920616046400008,0.9565430167255293,4.513947349544453,1.11,1.0835824020796956,1.590338540666659,1.0004297383110625,1.0026463554331249
NA21336,0.9199990800000001,1.9484345750400003,1.5326496091370125,4.694087434230796,1.11,1.1218531229036406,1.0314013702635836,0.9982925992699021,0.9988435292283346
NA21741,1.1233199999999999,2.1227681949120005,0.9426776461484491,6.053040791592641,1.11,1.34860154895282,1.100816974416715,0.9990051292124175,0.9949035113931467
NA21576,0.9199990800000001,1.5382378224000006,0.9569233930752273,4.7057946161055195,1.0,1.1279134029065012,1.2885188885932373,0.9972935291140571,0.9912102873883175
NA21740,0.9199990800000001,2.213216578869121,1.2108722993424832,4.531304630371451,1.11,1.060655362734485,1.2029484808194932,0.9979153558950259,1.0129257242281673
NA21451,0.7999992000000001,1.6920616046400008,1.2472240166175872,5.0249094711893685,1.11,1.1723449864428965,1.377550100092646,0.9998782794085523,1.0007907885084915
NA21733,0.7999992000000001,1.9305590284800005,0.9948347701423286,5.930615459647362,1.2987,1.1859995603777354,1.3968382123731033,1.0017647052628809,1.0010052649404293
NA21616,0.9199990800000001,2.1227681949120005,0.7873410297633091,5.368654724230638,1.2987,1.384882038994773,1.028684727672436,0.9985612160435178,0.9800866430010503
NA21650,0.7999992000000001,1.6920616046400008,0.9385370736680747,4.883589482501594,1.0,1.4137257436341453,1.1460045333539501,0.9974460768251239,1.0021212967731792
NA21768,1.0222212000000002,1.4112273600000005,1.206264606271959,4.6961933072599695,1.11,1.0570895038529282,1.30594719638554,0.9992460713471341,0.9950930287130708
NA21582,1.010988,1.9474937568000004,1.178462968670598,6.381874735733084,1.2987,1.2893178781943406,1.3073768912841932,0.9994584297021625,1.0036351612299577
NA21776,0.9199990800000001,1.4242942800000005,0.8976471984626254,4.265136557582498,1.17,1.3537837721040575,1.3740870149298483,0.9980714520430225,0.995889421650742
NA21575,0.9199990800000001,2.314740275147521,1.1590709844159208,6.069938945816495,1.0,1.301835527497198,1.2411925078877568,1.0003674114790695,0.985984839754738
NA21825,0.9107999999999999,1.3857998400000004,1.0190307740836213,4.694087434230796,1.2987,1.1840827597390815,1.5509734892279337,0.9994049671023326,0.9896350897637598
NA21719,0.9199990800000001,1.9299487680000003,1.026680709387325,5.276154944748839,1.2987,1.3839606659140773,1.065283748840563,0.9999215576767599,1.001911344294306
NA21306,0.7999992000000001,2.1227681949120005,0.7955018164408634,4.224892223318864,1.11,1.1103213528922307,1.228080917195768,0.9975006685427973,0.9834012036865634
NA21378,0.8791200000000001,1.8957741811200002,0.9816771843065462,4.386600872238308,1.11,1.1781177634839677,1.3372029045399374,0.9994404705949933,0.9946145537913912
NA21368,0.8888880000000002,1.5382378224000006,1.201753181353714,3.942649903771228,1.11,1.0427333827190022,1.3371335757904008,1.00033347659096,0.9929298717888395
NA21509,0.9199990800000001,2.335045014403201,1.3169199596859744,3.4764599095762176,1.2987,1.4780540049846937,1.1381511911876294,0.999478434062826,1.0019781439503719
NA21596,0.9199990800000001,1.5382378224000006,0.9434175204433933,4.224892223318865,1.11,1.1386648539291506,1.411211886554818,0.9986330451350901,0.990007361522336
NA21473,1.010988,2.335045014403201,0.930340576634953,6.60932100514076,1.11,1.1308947036130639,1.246747157638523,0.9976155473343805,0.9959890155725202
NA21408,0.9199990800000001,1.5243798240000006,0.7296493316201146,5.048807526056512,1.17,1.1119062298618156,1.3124952009363158,0.997489686120895,0.9840664044595309
NA21510,1.010988,2.335045014403201,0.7606692884570615,3.981333191558915,1.2987,1.2216924995281515,1.2442882971711189,0.9991080410321034,0.9970092412560665
NA21352,0.828828,2.7765807989448974,1.4796980440076508,6.09378446376206,1.11,1.2871731573026832,1.4089340210046175,0.997566585564849,0.9920838788296849
NA21617,0.9199990800000001,1.5243798240000006,1.1465414365361881,4.883162930882894,1.2987,1.2271048425838422,1.12313984457377,0.9972202008168092,0.9975316214687743
NA21520,0.9199990800000001,1.5243798240000006,1.229071854484482,5.590733239567827,1.2987,0.9958474834284622,1.144270776386522,0.9978570094899405,1.0009861999757095
NA21418,0.7999992000000001,1.8458853868800005,0.784286867808517,4.56532136451805,1.11,1.5708063818157167,1.536534728554523,0.996801725411405,0.9889236989819217
NA21367,1.010988,1.5382378224000006,0.8585521180934995,5.282090384273724,1.0,1.161547638012919,1.437980457037585,0.9981688086804608,1.0012150275486045
NA21620,0.8791200000000001,2.1422431324800004,1.0653660385170394,4.798167166684757,1.0,1.3552422359087724,0.9112336620509223,0.9982354386721914,1.0005525335904792
NA21693,1.1233199999999999,2.545199065699489,1.0438323624237078,5.37419509533926,1.11,1.182842678043156,1.1971955846734863,0.9994878182098972,0.9933082004810798
NA21587,0.7999992000000001,1.6920616046400008,1.070707437333037,4.2485439637147575,1.2987,1.4093444674556754,1.2176039415069775,0.9979927671915411,1.0125833119288667
NA21529,0.7999992000000001,1.5382378224000006,0.9940613586253246,5.950258986022289,1.2987,1.0901078120845724,0.9274752041939573,0.999359517196732,0.9841038981037902
NA21436,0.9199990800000001,2.293697181737089,1.2515879811448718,4.9557605924833545,1.11,1.080239303352015,0.8709228952742846,0.9976459850490547,0.9904129218844041
NA21420,1.0454535,1.9474937568000004,0.9939283321991204,7.412607711919406,1.2987,1.1993925485246184,1.327038338249751,0.9967076018685874,0.9992907276526319
NA21364,0.9199990800000001,1.5382378224000006,1.2095220640074165,5.186103208977289,0.9657000000000001,1.3003308017372504,1.1229802584499655,0.9999306267064382,0.9884952911644092
NA21649,1.010988,1.6920616046400008,1.0992762347093858,4.8627984070643135,1.0,1.2675682513691995,1.0652642212867574,0.998116436137075,0.9902950202442882
NA21689,1.0222212000000002,1.5523500960000005,0.784465857962499,7.3548524145206375,1.17,1.1683809262899099,1.1834461645044372,0.998212719092157,0.992953513730543
NA21597,0.7999992000000001,2.545199065699489,1.0024176848741657,4.923691571787679,1.11,1.095388290346164,0.805878534182306,0.9984891824356759,0.9947045505876119
NA21353,0.9199990800000001,2.1227681949120005,1.3673593519468459,4.772190188394666,1.2987,0.9842721021734488,1.1526063799475337,0.9987506810495078,0.992551687193466
NA21297,1.0222212000000002,1.4112273600000005,1.1023308669211278,4.564102320094948,1.11,1.2932655077725947,1.2600394087501976,0.9999750003124974,0.9940937011677853
NA21573,0.9199990800000001,1.9305590284800005,0.9479711937496375,5.874093371661905,1.2987,1.342232826148262,1.0671821188098058,0.9974737663125449,1.001882720096098
NA21379,1.1233199999999999,2.6641714593024006,0.9848673931842489,5.024462256035294,1.11,1.0498603651270615,1.4184311924157769,0.9991928459242435,1.0052326929655648
NA21528,0.8888880000000002,1.6920616046400008,0.9767612105546769,4.842046836894199,1.11,1.3945262170549986,1.3159841777075254,0.9974350451325196,0.9918996560390841
NA21784,0.7999992000000001,2.1422431324800004,0.7615109404015107,4.436136834484808,1.11,1.142693200209463,1.2174380370804694,1.0002156732541327,0.9833590166798429
NA21300,0.9199990800000001,1.5243798240000006,1.1626233973539621,6.928892570224489,1.11,1.0274195022966799,1.5689094172927043,0.9988921541148575,0.9964396830121675
NA21435,0.9199990800000001,1.9474937568000004,1.2214467623611145,4.9292305057025425,1.11,0.9516207570445263,1.166674274916244,1.000135147131551,1.0046153781991591
NA21357,0.9199990800000001,2.1227681949120005,0.7778951599637487,5.186735789289818,1.11,1.3344302291674865,1.1522662949802533,0.9996829242791349,0.9885470896747753
NA21355,1.0222212000000002,2.545199065699489,0.5771026692760608,8.000280898566537,1.11,1.0666234306991536,1.8323104622334634,0.9961965813891166,1.0104638673269326
NA21578,1.010988,1.6920616046400008,1.3437958772305867,4.520634678951185,1.0,1.2430733613432554,1.1500933398254407,1.0009645398696805,1.0052757681093367
NA21414,1.0222212000000002,1.5382378224000006,1.1157990009977266,4.376816598034367,1.11,1.0937056662442495,1.1935457539356777,0.9997195273398125,0.9865249129115222
NA21320,0.9199990800000001,1.4242942800000005,0.9760384333651526,7.6391040586724985,1.11,1.0653929419056931,1.3610983395292993,1.0001366533362166,1.0053044993013562
NA21678,0.7999992000000001,1.9474937568000004,1.2559066954986884,4.513545609837302,1.11,1.3106756162279265,1.1245331279895134,0.9976026482487462,1.0146878213363333
NA21491,0.9768000000000001,2.0304739255680007,1.5667539458645845,4.763458027662892,1.11,1.163516666217287,1.0877045722422918,0.9983844663816279,0.9875636782323087
NA21405,0.9199990800000001,1.1772000000000002,0.7948539934189389,4.78478419051712,1.17,1.1951768615745053,0.9783318586644676,0.9983473271702722,1.0001952570601786
NA21434,0.7999992000000001,2.335045014403201,1.2706268003678665,5.724318920939,1.11,0.9525999139162158,0.9666761065710774,0.997673680086005,1.0003143353930193
NA21682,0.9199990800000001,1.8628201152000006,1.2898538823474157,6.537865922659699,1.2987,1.0740153842005722,1.402405482655387,0.9998510860887774,0.9953015524005983
NA21723,0.8888880000000002,2.143278032544001,1.1277446954333439,5.589747393466684,0.9657000000000001,1.1084108040913414,1.1619637384134902,1.0005762369607654,0.9886930099938659
NA21356,1.0222212000000002,2.1227681949120005,1.2914914447638493,6.726458208890268,1.0,1.0703449626934014,0.9768779277927815,0.9983850953640399,0.9905685675997126
NA21685,1.0222212000000002,2.903946890639616,1.1569276976823106,5.410349158109647,1.11,1.4425003027271899,1.0049687700786025,0.9989880124051737,1.000833680318415
NA21339,0.9199990800000001,1.7077288417200007,0.9023297835417757,6.600142555448132,1.0,1.3044795124724529,1.4758459556671801,0.999346748461754,0.9989529285622539
NA21574,1.010988,2.314740275147521,0.7909124351145405,5.5435342954538225,1.11,1.0740153842005724,0.917901600038143,1.0002816276496225,0.9933602412608993
NA21826,1.0222212000000002,2.524372988544001,0.9667643348118439,4.431919019092252,1.2987,1.3815800227673694,1.2585767281445006,0.9988034164776702,0.9906912174865518
NA21519,0.9199990800000001,2.1422431324800004,1.0676978584074135,6.599543903062149,1.0,1.0298630248389269,0.9687237180685851,0.9982181394019379,0.9926934932564644
NA21611,0.9199990800000001,1.5523500960000005,1.1516552520959071,4.55653175850242,1.11,1.5820917868889564,0.9526767884757282,0.9991580316544333,1.0004572475057854
NA21613,1.0454535,1.5382378224000006,0.988705992946181,4.816377134583505,1.11,1.0151843277668793,1.2247728654660968,0.9985241800948507,1.0038263518638866
NA21448,0.9768000000000001,2.314740275147521,1.3985116079111721,4.093184370281584,1.11,1.3798114310910135,0.9975153590375717,1.0010537047571917,0.9958230378744907
NA21683,0.7999992000000001,1.9299487680000003,0.9220320329851331,4.607159889152446,1.2987,1.5985154063909466,1.4321904017206932,0.9994264085664986,0.9787853645178711
NA21738,0.7999992000000001,2.335045014403201,0.8431078322978706,6.3210949763451465,1.11,1.498608193491512,1.2077034380954694,0.9984138592529791,0.9871170054692737
NA21632,0.828828,2.1227681949120005,1.2351049282854598,5.071454412429551,1.0,1.3120454936447932,1.2887430496453671,0.998896449360355,0.9882881242632308
NA21739,1.0222212000000002,1.9655261064000007,1.0894298025130218,3.615518305959266,1.0,1.317777289308595,1.0873969124552894,0.9978034559413635,1.016969168010818
NA21417,0.9090900000000002,1.4242942800000005,1.049782206889523,5.208574676823672,1.11,1.204824950225001,1.6467512422801802,0.9972973587285617,1.0043083142151648
NA21421,0.9199990800000001,1.6920616046400008,1.0027379956870595,5.963838085190227,1.11,1.102979591151294,1.7195611508964246,0.9978699916940831,0.996060161608853
NA21631,0.9199990800000001,2.123614931328001,1.4011230964205628,5.6972233965119745,1.2987,0.9734254879751701,1.4632037642485778,0.9996910907222991,0.9999857144020401
NA21415,0.9199990800000001,2.293697181737089,0.843409787355261,5.48329496637315,1.2987,1.3968761820079707,1.2565720730220744,1.0007960466771073,0.9939706300455187
NA21521,0.9199990800000001,1.8032349600000002,1.1595313138503625,6.718374801725583,1.2987,1.1598920037057063,1.8694826439769063,0.9999946082245357,0.9965773008346833
NA21523,0.7999992000000001,2.1227681949120005,0.9947783712857634,6.530009153079072,1.0,1.2736720902378582,1.1018064574066229,0.9996485477738077,1.0018159368198878
NA21580,0.9199990800000001,1.4242942800000005,0.8512309187451639,5.261090949498966,1.2987,1.0699513099867575,1.2979787901141824,0.9996791854719896,0.9974603703298175
NA21311,1.010988,2.1620787170400004,0.942371820815486,4.417706585299449,1.0,1.0239242641071058,1.140123156947488,0.9983500326951947,0.9981018038573761
NA21636,0.9199990800000001,1.5382378224000006,0.8066662417428379,5.574663465874462,1.0,1.1766590344686212,1.0669636827640927,0.9986272231214082,0.9991479821734899
NA21360,0.9199990800000001,1.5382378224000006,1.051619584774925,5.701451295063713,1.0,1.4303503426233033,0.7105818725985882,1.000320130230749,0.9968668186893468
NA21301,1.0222212000000002,1.9655261064000007,1.0161622465145648,6.38244277086755,1.11,1.2036201252747765,1.2139363794614753,1.0000567929126565,1.0029615166515502
NA21648,0.9199990800000001,2.1036441571200006,0.948097420575126,6.565393779176164,1.2987,0.9991094130739998,1.0751508398998872,0.9981156576065585,0.9906440418940348
NA21441,0.9768000000000001,2.1620787170400004,1.0702460253217392,5.804719744039966,1.17,1.2099454562634575,0.8126071518377964,0.9982232303274307,1.004491004468699
NA21313,1.010988,2.313817332454081,1.1265596446734791,4.814078207479274,1.2987,1.5750881749125667,1.2274910970093071,1.0003948109173224,1.007301778927117
NA21486,1.010988,1.9835584560000004,0.7842453245348813,3.2578091095043606,1.11,1.177978652077371,1.0013153107768127,0.9990631311359308,0.9917768565447295
NA21453,0.9199990800000001,2.1620787170400004,1.3302313352896262,6.337535842312544,1.17,1.03386527637999,1.2087131545676677,1.000339440596926,0.9922795469846531
NA21386,1.11,1.4112273600000005,1.009979391613951,5.082702128282273,1.0,1.3031386661633608,1.4431287310408643,0.9985783015720906,1.007576175079587
NA21359,0.9199990800000001,2.313817332454081,1.20114593629539,5.64170249583163,1.11,1.3156688456457009,1.1521543645707593,0.9970462010736858,1.000214308960885
NA21635,0.8888880000000002,1.8032349600000002,1.3399002129824955,4.298614866511716,1.11,1.2016179586470155,0.9164961021941619,0.9972207991491092,1.013113842001351
NA21423,0.9199990800000001,1.844347149057601,0.9570646271322557,4.747519516136146,1.2987,1.0689747900210598,1.3355526130879678,0.9971055769428587,0.9918051920142912
NA21634,0.9199990800000001,1.5382378224000006,1.4073916509865039,5.679845795419264,1.0,1.2891524615773398,1.0977988648413133,0.9990887354539479,0.9893947365925306
NA21302,1.010988,2.1422431324800004,0.9976932122453294,6.494980902106597,1.11,1.343039456452438,1.1539393499652673,0.9997660163784384,0.9989862242182319
NA21447,0.9199990800000001,1.6920616046400008,1.3883715849191531,4.505484628186989,1.11,1.3665440134843694,0.8921246944657623,0.9978357653403532,1.0099876469138447
NA21513,0.9199990800000001,1.7869896,1.2317546436621754,6.077435001098613,1.2987,1.2497621063973101,0.9218542204598059,0.99935640819411,0.9897528633468309
NA21400,0.9199990800000001,1.5523500960000005,1.385253409613232,4.369930934106607,1.2987,1.355953297379865,1.1734992044709582,0.9985706425058901,0.9938381127758749
NA21614,0.9199990800000001,2.1036441571200006,1.2170819008775733,4.028254901429267,1.11,1.0167172158144229,1.1559001984856558,0.9993664407834504,0.9851447443768478
NA21489,0.9199990800000001,1.6920616046400008,0.9139060217834977,6.407324177730241,1.11,1.3452300450804386,0.8312851821750717,0.9986036258389288,0.9869478281134498
NA21454,0.9199990800000001,2.335045014403201,1.2728379129154423,6.264260057109796,1.11,1.0499574395944795,1.0434873287350968,0.9988628770148785,0.9835417417597764
NA21480,1.010988,2.313817332454081,1.1177282763161385,6.669309027789517,1.11,1.158592647465558,1.2267959529570611,1.0001361312650199,1.001725296614549
NA21608,0.9199990800000001,1.5243798240000006,1.0294637566899234,4.882728331120443,1.11,1.0404524034443046,1.273932149235131,0.9979434775459872,0.9915171342816455
NA21490,1.010988,1.6920616046400008,0.9167340125773041,4.699737042341066,1.0,1.1653450052910383,1.0199122749824987,0.9994178255293574,0.9770158538483785
NA21404,0.9199990800000001,1.5680304000000003,1.1781346536013784,4.3326597444478185,1.0,1.5010525253022557,1.2000360787163218,0.999081134415763,0.9851212982109422
NA21383,1.010988,1.9474937568000004,1.1949794424150753,5.109558995101255,1.2987,1.2290713567546496,1.298545713664709,0.9975409185068105,1.002006770874878
NA21390,0.9199990800000001,2.335045014403201,1.1691230482124109,4.377993293450299,1.0,0.9435275337836805,1.1021596097838458,0.997208922320118,1.010892192669635
NA21526,0.8791200000000001,1.3857998400000004,1.076038384491121,5.6121871285307385,1.2987,1.1045569192093914,1.0304252148149586,0.9975283595457054,0.9986723121584095
NA21583,1.0222212000000002,2.1620787170400004,1.243125090157444,4.470559461172185,1.2987,0.9886281498985405,1.505836761588949,0.9974044542687986,0.9824416758532598
NA21303,1.010988,2.1422431324800004,1.1264987704130007,5.590733239567827,1.11,1.402859801235958,1.2208189005197547,1.0001037453811799,0.9852620821032261
NA21440,1.0454535,1.5382378224000006,1.3134186058418305,5.383189900881285,1.2987,1.3667406180375588,0.9319780579719827,1.0009339858934334,1.005931813943296
NA21361,0.9199990800000001,2.313817332454081,1.1404364310355752,5.371615269729448,1.11,1.0722862104011288,1.056395535069903,0.9989900803124996,0.9959890155725202
NA21439,0.9199990800000001,2.335045014403201,0.7206793848579928,3.929430165870387,1.11,1.1605890541887025,1.3697775510070893,0.9995517734835324,1.0011482787678132
NA21717,0.9199990800000001,1.6615740081600008,0.9042712448850045,5.57317490420133,1.2987,1.0683327631201458,1.2049156566907582,0.9970546460907735,0.9937576648368199
NA21476,1.010988,1.6766792264160009,0.8385572115676186,4.650623661691622,1.11,1.3245718679094698,0.9971892380525386,0.9995107257337105,0.9925091473397885
NA21384,1.0222212000000002,1.5382378224000006,1.1247536081051002,6.135315334442407,1.17,1.526789839743648,1.4897025468483893,0.9994247605137097,1.0071972062848886
NA21391,0.9199990800000001,1.9478186640000004,1.0725559636219368,4.305756905749949,1.11,1.1728247995470251,1.507316685133383,0.9981475878371666,0.988622320970814
NA21716,0.8888880000000002,2.335045014403201,0.8401761552125213,4.151682461834091,1.11,1.2859921047664757,1.1122295770110326,0.9994668741621087,0.9828253942438201
NA21309,1.010988,2.1036441571200006,1.1667324361117872,5.202258805874662,1.2987,1.0900070254895202,1.2129683620892229,0.9984865763823106,1.0043905603905396
NA21514,1.010988,1.3985136000000002,1.0472941615091826,6.144425331881968,1.11,0.9925106653247905,1.2262559843162093,1.0002567259484674,0.985374703995429
